날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
8/25/12,143,27,21.8,33.1
8/26/12,143,27.9,23.3,33.8
8/27/12,143,28.3,25.7,31.6
8/28/12,143,26.9,25.2,30.4
8/29/12,143,28.7,24.6,32.2
8/30/12,143,24.8,20.5,28.8
8/31/12,143,23.8,20.1,29.5
9/1/12,143,23.6,20.5,29
9/2/12,143,24.8,21.1,30.6
9/3/12,143,24.9,20.4,31
9/4/12,143,25.1,21,30.7
9/5/12,143,24.9,20,30.8
9/6/12,143,23.5,19.7,28.8
9/7/12,143,23.6,17.6,29.4
9/8/12,143,24.5,20,30.3
9/9/12,143,20.8,19.1,23.5
9/10/12,143,20.8,18.6,25.1
9/11/12,143,21,15.9,27.7
9/12/12,143,22.1,15.9,28
9/13/12,143,23.4,21,27.1
9/14/12,143,21.5,19.8,23.2
9/15/12,143,20.3,18.2,24.2
9/16/12,143,19.1,17.8,20.5
9/17/12,143,20.5,18.8,24.2
9/18/12,143,22.1,17.6,26.9
9/19/12,143,21.9,17.4,27.1
9/20/12,143,20.8,15.1,26.8
9/21/12,143,20.4,15.3,26
9/22/12,143,21.1,15.6,26.9
9/23/12,143,21.8,16.7,27.3
9/24/12,143,20.5,15.6,27
9/25/12,143,20.2,15.4,26.3
9/26/12,143,19.9,14.3,25.8
9/27/12,143,20.2,16.5,25.6
9/28/12,143,20.8,16.1,26.4
9/29/12,143,19.2,14.8,24
9/30/12,143,18.3,11.9,24.3
10/1/12,143,18.8,13.3,25.1
10/2/12,143,18.9,13.5,26
10/3/12,143,18.1,12.6,25.3
10/4/12,143,18.8,12,26.1
10/5/12,143,18.6,13.4,24
10/6/12,143,19.4,15.6,25.3
10/7/12,143,17.2,12,23.8
10/8/12,143,16.2,11.1,22
10/9/12,143,16.3,9.8,22.9
10/10/12,143,17.5,11.7,24.4
10/11/12,143,16.2,12.8,21.8
10/12/12,143,15.4,9.5,22.5
10/13/12,143,16.2,10.2,24.4
10/14/12,143,17.3,11.3,25.1
10/15/12,143,16.2,9.6,23.2
10/16/12,143,17,11,23.7
10/17/12,143,15.1,11.1,19.5
10/18/12,143,12.9,7.9,18.5
10/19/12,143,13.9,7.2,21.5
10/20/12,143,13.9,8.1,21.3
10/21/12,143,16.4,9.4,24.8
10/22/12,143,16.5,12.7,24.6
10/23/12,143,12.7,8.8,17.6
10/24/12,143,12.4,6.5,18.6
10/25/12,143,14,7.3,22
10/26/12,143,15.8,9.2,23.3
10/27/12,143,14.8,12.7,16.2
10/28/12,143,17.3,12.4,22.5
10/29/12,143,14,8.4,20.3
10/30/12,143,12.7,8.1,16.9
10/31/12,143,10.3,6.4,15.2
11/1/12,143,9.1,6.2,12.8
11/2/12,143,8,3,14.8
11/3/12,143,9.5,1.7,18
11/4/12,143,11.1,5.6,16
11/5/12,143,13.5,11.2,17.1
11/6/12,143,10.8,8,15.2
11/7/12,143,10.9,7.2,15.6
11/8/12,143,12.1,7.4,17
11/9/12,143,12.4,7.2,18.4
11/10/12,143,13.3,9.6,15.4
11/11/12,143,12,8.5,15.4
11/12/12,143,11.3,8.6,15.7
11/13/12,143,8.6,6.3,13.5
11/14/12,143,6.2,4.3,9.2
11/15/12,143,6.6,2.9,12.4
11/16/12,143,7.2,0.9,12.1
11/17/12,143,8.7,5.8,12.6
11/18/12,143,6.6,3,12.4
11/19/12,143,6.7,1.3,14.3
11/20/12,143,5.3,2,8.6
11/21/12,143,4.8,-1,10.8
11/22/12,143,7.2,1.4,13.8
11/23/12,143,8.6,6.2,12.1
11/24/12,143,5.2,1.9,10.2
11/25/12,143,4.6,-1.9,10.2
11/26/12,143,4.6,1.5,9.1
11/27/12,143,3.1,-0.2,8.7
11/28/12,143,7.4,-1.4,15.2
11/29/12,143,5.4,0.6,10.2
11/30/12,143,4,-1,10.6
12/1/12,143,3,-1.2,6.3
12/2/12,143,4.1,1.8,7.3
12/3/12,143,4.4,0.7,9.6
12/4/12,143,2.2,0,5.2
12/5/12,143,2.2,-1.1,8.2
12/6/12,143,-2.3,-4.8,0.9
12/7/12,143,-1.5,-4.2,0.7
12/8/12,143,-2.2,-4.9,0.9
12/9/12,143,-4.5,-7.2,-0.9
12/10/12,143,-2.9,-6.6,1.3
12/11/12,143,-1.5,-5.5,3.4
12/12/12,143,-0.9,-5.8,5.7
12/13/12,143,0.2,-6.6,7.7
12/14/12,143,1.2,-1,3
12/15/12,143,6,2.7,9.2
12/16/12,143,6.1,0.2,12.1
12/17/12,143,4.4,1.6,9.7
12/18/12,143,-1.3,-4.3,2.4
12/19/12,143,-2.6,-6.3,1.9
12/20/12,143,0.5,-3.7,6.5
12/21/12,143,0.2,-1.6,1.5
12/22/12,143,1.6,-1.2,4.8
12/23/12,143,-3.4,-7.6,-0.2
12/24/12,143,-5.1,-8.9,-0.7
12/25/12,143,-3.1,-7.1,2.4
12/26/12,143,-5.8,-9.9,0.2
12/27/12,143,-2.3,-9.3,4.3
12/28/12,143,-0.7,-3.2,1.3
12/29/12,143,1.3,-1.9,4.7
12/30/12,143,-1.9,-6.1,1.9
12/31/12,143,-4.4,-7.8,0.2
1/1/13,143,-2.6,-9.1,3.7
1/2/13,143,-3.9,-8.4,0.5
1/3/13,143,-7.8,-10.4,-4.2
1/4/13,143,-5.9,-11.6,0
1/5/13,143,-3.5,-10.3,2.1
1/6/13,143,-1,-4.4,3.7
1/7/13,143,-1.1,-7.4,4.6
1/8/13,143,-0.4,-6.1,4.5
1/9/13,143,-3.2,-6.3,0.4
1/10/13,143,-4.2,-7.6,0.2
1/11/13,143,-2.4,-9.7,4.5
1/12/13,143,2.3,-4.2,9.2
1/13/13,143,1,-2.5,3.3
1/14/13,143,2.5,-1.3,7.5
1/15/13,143,0.9,-3.8,6.9
1/16/13,143,1.6,-2.1,7.2
1/17/13,143,-0.8,-3.7,3.6
1/18/13,143,-0.6,-5.3,5
1/19/13,143,1.4,-3.3,7.2
1/20/13,143,2.7,-2.8,7.7
1/21/13,143,4.4,2.8,5.9
1/22/13,143,5,3.5,6.8
1/23/13,143,3.9,2.9,5.3
1/24/13,143,2.2,-1,7.2
1/25/13,143,-2.5,-4.6,1.4
1/26/13,143,-3.6,-6.8,0.8
1/27/13,143,-3.4,-6.8,0.6
1/28/13,143,-0.1,-5.3,6.6
1/29/13,143,2.8,-2.7,9.5
1/30/13,143,5,-1.1,12.5
1/31/13,143,6.9,0.6,13.4
2/1/13,143,9.9,6.4,12.9
2/2/13,143,6.2,1,11.3
2/3/13,143,1.3,-2.3,3.7
2/4/13,143,2.9,0.1,7.8
2/5/13,143,1.7,-1.3,4.5
2/6/13,143,3.1,0,6.9
2/7/13,143,-4.2,-9.7,0.8
2/8/13,143,-6.5,-12.5,-0.5
2/9/13,143,-2.8,-6.5,2
2/10/13,143,0.2,-4.4,6.4
2/11/13,143,-0.1,-4.3,5.2
2/12/13,143,-0.5,-1.7,1.8
2/13/13,143,1.2,-3.4,6.8
2/14/13,143,4.4,-0.9,9.4
2/15/13,143,3.7,-1.8,8.3
2/16/13,143,0.5,-4.2,6.3
2/17/13,143,2.3,-1.6,6.1
2/18/13,143,4.5,2.4,8.3
2/19/13,143,1.8,-1.8,6.6
2/20/13,143,0,-4.4,5.2
2/21/13,143,2.2,-1.7,7
2/22/13,143,3.2,-1.6,7.8
2/23/13,143,1.8,-2.4,6.3
2/24/13,143,4.4,-0.1,10.2
2/25/13,143,5.5,-0.5,12
2/26/13,143,5.8,1.2,11.3
2/27/13,143,9.2,3.2,15.3
2/28/13,143,10.7,1.6,19.4
3/1/13,143,7.2,-0.4,12.9
3/2/13,143,2.1,-2.3,7.8
3/3/13,143,3.5,-2.1,9.5
3/4/13,143,5.9,-0.9,12.6
3/5/13,143,8.5,0.9,15.7
3/6/13,143,9.9,1.2,19
3/7/13,143,12.9,7.4,17.8
3/8/13,143,13.7,5,22.2
3/9/13,143,17.1,6.4,26.9
3/10/13,143,10.9,4.7,20.9
3/11/13,143,7.6,0,15
3/12/13,143,12.1,2.8,19.6
3/13/13,143,10.1,3.6,16
3/14/13,143,6.2,3.7,10.6
3/15/13,143,9,2.1,16.4
3/16/13,143,11.5,6,19.1
3/17/13,143,11.3,3.2,20.4
3/18/13,143,13.5,9.3,20
3/19/13,143,14.6,7.7,21.3
3/20/13,143,9.2,0.5,15.2
3/21/13,143,5,-2,12.5
3/22/13,143,8.2,2.6,13.8
3/23/13,143,9.8,4.2,16.5
3/24/13,143,10.2,5.5,16
3/25/13,143,7.1,3.2,12.2
3/26/13,143,8.1,0,16.1
3/27/13,143,12.8,4.4,19.9
3/28/13,143,15,9.3,21.8
3/29/13,143,10.6,6.7,16.3
3/30/13,143,9.5,3.8,15.3
3/31/13,143,9.8,6.6,16.1
4/1/13,143,11.2,3.4,19.6
4/2/13,143,10.2,7.1,18.6
4/3/13,143,13.9,7.3,21.8
4/4/13,143,14.6,10.5,21.9
4/5/13,143,14.6,6.9,21.3
4/6/13,143,10.8,4.8,13.8
4/7/13,143,7,4.2,12
4/8/13,143,11.2,3,19
4/9/13,143,10.5,6.6,15.4
4/10/13,143,6.9,3.7,10.9
4/11/13,143,8.3,1,14.5
4/12/13,143,9.2,4,14.6
4/13/13,143,13.1,3.3,21.9
4/14/13,143,14.8,7.6,21
4/15/13,143,10.1,4.6,16.2
4/16/13,143,18.3,7.4,28.4
4/17/13,143,10.3,9.2,19.1
4/18/13,143,13.5,9,22.5
4/19/13,143,10.8,6.8,15.9
4/20/13,143,6.7,5,8.9
4/21/13,143,10.5,5,16.7
4/22/13,143,13.7,4.2,21
4/23/13,143,10.8,8.9,14.3
4/24/13,143,15.9,10.6,21.8
4/25/13,143,13.9,8.8,21.3
4/26/13,143,13.9,8.9,18.9
4/27/13,143,14.1,7.6,21.8
4/28/13,143,16.7,8.3,24.5
4/29/13,143,16.3,11.9,20
4/30/13,143,16.4,8.5,24.9
5/1/13,143,12.9,10.8,17.4
5/2/13,143,14,10.1,20.3
5/3/13,143,15.4,8.7,21.9
5/4/13,143,16.9,11.6,22.9
5/5/13,143,19.4,11.2,27
5/6/13,143,20.8,14.2,28.7
5/7/13,143,16.8,12.8,23.2
5/8/13,143,19.6,9.6,29.1
5/9/13,143,21.1,15.5,26.7
5/10/13,143,18.2,15.7,23
5/11/13,143,21.1,14.4,28.2
5/12/13,143,23.3,14.9,30.9
5/13/13,143,24.6,16.8,33.1
5/14/13,143,23.1,15.1,30.4
5/15/13,143,21,14.9,28.8
5/16/13,143,15.3,13.7,18.9
5/17/13,143,17.7,13.8,23.9
5/18/13,143,19.8,11.6,26.6
5/19/13,143,17.6,15.5,21.3
5/20/13,143,20.3,15.7,27
5/21/13,143,21.6,12.3,30
5/22/13,143,23.6,15.8,31.1
5/23/13,143,23.9,16.8,31.8
5/24/13,143,26.3,17.5,34.4
5/25/13,143,23.3,17.9,31
5/26/13,143,23.7,16.7,30.4
5/27/13,143,21.2,18.8,25.7
5/28/13,143,20.9,18.1,24.1
5/29/13,143,21.4,19.3,25.2
5/30/13,143,22.6,17.2,29.1
5/31/13,143,21.5,16,27.3
6/1/13,143,21.8,17.4,26.9
6/2/13,143,21.6,16.7,27.4
6/3/13,143,22.5,15,29.8
6/4/13,143,24.8,17.3,31.4
6/5/13,143,25.6,19.1,32.2
6/6/13,143,22.5,17.6,31.6
6/7/13,143,22.4,18.3,28.5
6/8/13,143,22.5,18,28.4
6/9/13,143,22.2,19.2,26.6
6/10/13,143,22.3,18.6,27.2
6/11/13,143,20.5,19.1,23.2
6/12/13,143,23.1,19.2,27.2
6/13/13,143,25,21.9,29
6/14/13,143,22.9,20.9,26.5
6/15/13,143,27.5,21.9,33.6
6/16/13,143,28.6,23.8,34.4
6/17/13,143,27.1,23.3,31.4
6/18/13,143,24.7,23,27
6/19/13,143,25.7,21.7,31.8
6/20/13,143,27.3,22.9,33.4
6/21/13,143,24.8,23.4,26.6
6/22/13,143,24.2,21.3,28.4
6/23/13,143,23.2,21.5,27.1
6/24/13,143,25.3,19.9,30.3
6/25/13,143,24.3,21.1,30.2
6/26/13,143,24,20.2,29.4
6/27/13,143,24.8,20.2,29.4
6/28/13,143,25.2,21.6,29.9
6/29/13,143,25.9,20.7,32.4
6/30/13,143,26.8,21.1,33.5
7/1/13,143,27.3,22.5,33.3
7/2/13,143,27.6,24.3,30.7
7/3/13,143,27.8,24.7,31.5
7/4/13,143,26.1,23.9,29
7/5/13,143,23.6,22.3,25.2
7/6/13,143,26.8,22.3,33
7/7/13,143,24.7,23.8,25.8
7/8/13,143,29.5,24.4,33.9
7/9/13,143,30,27.4,34.5
7/10/13,143,30.7,26.2,35.9
7/11/13,143,30.6,25.5,35.9
7/12/13,143,29.5,25.8,33.4
7/13/13,143,29.4,26.9,34.5
7/14/13,143,28.2,23.7,34.1
7/15/13,143,28.4,23.9,33.2
7/16/13,143,29.3,23.8,34.2
7/17/13,143,29.9,27.2,33.8
7/18/13,143,29.5,26.1,35.2
7/19/13,143,29.3,24,35.9
7/20/13,143,30,26.3,35
7/21/13,143,29.6,26.1,33.3
7/22/13,143,30.6,26.7,35.9
7/23/13,143,28.4,27,30.3
7/24/13,143,29.3,25.8,33.8
7/25/13,143,29.6,24.7,35.5
7/26/13,143,29.8,25.3,35.4
7/27/13,143,30,25.5,35.6
7/28/13,143,27.7,23.5,30.6
7/29/13,143,30.9,27.4,35.4
7/30/13,143,28.1,24.9,34.9
7/31/13,143,29,25.2,33.1
8/1/13,143,28.5,25.5,34.9
8/2/13,143,27.2,25.2,31.8
8/3/13,143,27.8,24.7,34.5
8/4/13,143,27.4,25.1,34.7
8/5/13,143,29.3,24.6,34.5
8/6/13,143,28.2,23.6,36.6
8/7/13,143,30,23.8,36.2
8/8/13,143,32.1,28.2,36.8
8/9/13,143,32.9,27.9,37.5
8/10/13,143,30.6,26.9,37.8
8/11/13,143,31.8,26.5,36.7
8/12/13,143,32.5,27.6,37.9
8/13/13,143,31.5,27.2,36.6
8/14/13,143,31.4,27.1,36.3
8/15/13,143,30.7,26.3,35.1
8/16/13,143,31,26.3,36.9
8/17/13,143,31.1,26.2,35.8
8/18/13,143,31.5,26.4,36.9
8/19/13,143,31.4,27.6,37.4
8/20/13,143,29.9,23.9,36.7
8/21/13,143,28.1,23.3,33.3
8/22/13,143,28.1,24.8,33.3
8/23/13,143,26.8,25.3,29.5
8/24/13,143,23.5,21.8,26.1
8/25/13,143,26,22.1,31.9
8/26/13,143,26.2,22,32.4
8/27/13,143,27.4,22.3,32.7
8/28/13,143,27.4,22.6,33
8/29/13,143,27.9,23.6,33.7
8/30/13,143,26.3,24,29.8
8/31/13,143,25.1,21.7,30.2
9/1/13,143,24.3,21,29.2
9/2/13,143,24.4,20,30.3
9/3/13,143,22.1,20.4,24
9/4/13,143,22.7,18.2,28.8
9/5/13,143,21.5,17.5,25.2
9/6/13,143,19.9,18.5,21.5
9/7/13,143,21,18.8,24.8
9/8/13,143,23.6,17.9,30.1
9/9/13,143,24,18.6,29.9
9/10/13,143,25.3,20.3,30.3
9/11/13,143,24.7,22.4,26.9
9/12/13,143,22.9,21.6,24.5
9/13/13,143,26.6,21.1,33
9/14/13,143,23.4,21.1,26.5
9/15/13,143,24.4,19,30.4
9/16/13,143,22.9,17.6,29.3
9/17/13,143,23.5,16.9,30.9
9/18/13,143,23.6,16.8,31.6
9/19/13,143,23.9,19.4,29.1
9/20/13,143,24.3,18.2,31.1
9/21/13,143,25.1,19.7,31.6
9/22/13,143,23.5,20.5,29.6
9/23/13,143,23.5,19.2,28.8
9/24/13,143,23.7,18.3,29.5
9/25/13,143,21.9,19.9,26.7
9/26/13,143,20.1,16.4,25.5
9/27/13,143,19.8,13.6,26.3
9/28/13,143,20.2,17.4,23.8
9/29/13,143,20.3,18.9,22.3
9/30/13,143,,20.1,
10/1/13,143,22.7,19.8,28.2
10/2/13,143,21.1,17.8,26.2
10/3/13,143,18.7,14,24.1
10/4/13,143,18.5,11.4,26.3
10/5/13,143,20,14.1,25.6
10/6/13,143,21.1,18.9,23.4
10/7/13,143,23.6,21.2,27.3
10/8/13,143,21.7,19.7,23.6
10/9/13,143,21.3,18.9,24.7
10/10/13,143,20.2,18.1,23.6
10/11/13,143,20.4,15.1,26.4
10/12/13,143,17.2,13.4,22.9
10/13/13,143,17.7,10.9,25.3
10/14/13,143,18.8,12.6,26.7
10/15/13,143,16.7,12.2,24.1
10/16/13,143,12.7,9,17.5
10/17/13,143,12.6,6.8,18.8
10/18/13,143,14.7,8.5,21.2
10/19/13,143,15.7,10,21.2
10/20/13,143,18.2,13.4,24.7
10/21/13,143,16.3,11.5,22.4
10/22/13,143,16.2,12.1,21.1
10/23/13,143,16.9,12.3,22.7
10/24/13,143,16.9,11.5,22.6
10/25/13,143,13.3,9.5,19.3
10/26/13,143,12.7,7.4,18.5
10/27/13,143,12.2,6.6,19.3
10/28/13,143,12.2,6,19.5
10/29/13,143,13.6,7.2,20.6
10/30/13,143,14.5,9.9,20.5
10/31/13,143,14,9.2,21.3
11/1/13,143,15.8,10.4,22.8
11/2/13,143,16.1,10.8,22.2
11/3/13,143,16,13.2,19.2
11/4/13,143,14.1,9.7,19.2
11/5/13,143,13.1,7.7,20.2
11/6/13,143,13.1,7.6,19.3
11/7/13,143,14.5,10.8,20.9
11/8/13,143,11.8,7.6,17.1
11/9/13,143,12.3,9.1,16
11/10/13,143,11.2,5.4,15.4
11/11/13,143,6.4,3.9,10.4
11/12/13,143,6.8,2.7,12.1
11/13/13,143,6.8,0.8,13.6
11/14/13,143,7.8,2.8,13.2
11/15/13,143,9.7,5.4,16.5
11/16/13,143,8.8,3.1,16
11/17/13,143,8.6,5.4,14
11/18/13,143,5.3,3.4,8.8
11/19/13,143,5.6,3.4,8.8
11/20/13,143,5.3,2,9.4
11/21/13,143,6,1.6,10.8
11/22/13,143,7.4,3.4,12.4
11/23/13,143,7.9,2.4,14.4
11/24/13,143,9.6,3.2,14.1
11/25/13,143,9.5,5.4,13
11/26/13,143,5.9,2.4,10.3
11/27/13,143,3,-0.8,6
11/28/13,143,0.5,-2.4,3.9
11/29/13,143,3.1,-1,7.6
11/30/13,143,4.9,0.1,11.5
12/1/13,143,6.1,0.5,12.7
12/2/13,143,7,2.2,11.5
12/3/13,143,7.5,3.9,12.3
12/4/13,143,6.5,1.5,13.3
12/5/13,143,6.8,1.3,12.3
12/6/13,143,6.9,4,10.7
12/7/13,143,5.8,1.1,11.8
12/8/13,143,5.4,-0.3,12.4
12/9/13,143,5.9,2.5,9.4
12/10/13,143,4.5,2.5,7.7
12/11/13,143,2.3,0.2,5.3
12/12/13,143,3.7,-1.3,7.8
12/13/13,143,-0.6,-2.7,4.5
12/14/13,143,1.4,-4.1,7
12/15/13,143,1.1,-1.4,4.4
12/16/13,143,0.5,-4.2,4.1
12/17/13,143,4.2,-0.4,7.9
12/18/13,143,6.4,4.5,8.5
12/19/13,143,2,-0.6,5.6
12/20/13,143,0.5,-3.7,5
12/21/13,143,2.3,-1.2,7.3
12/22/13,143,1.6,-1.6,7.1
12/23/13,143,2.3,-2,7.3
12/24/13,143,2.4,-2.7,9.3
12/25/13,143,4,-2.2,10
12/26/13,143,4.1,1.9,5.7
12/27/13,143,-0.8,-3.2,2.8
12/28/13,143,-1.6,-4.7,2.9
12/29/13,143,0.2,-4,4.5
12/30/13,143,3.6,-1.1,8.7
12/31/13,143,5,-1.6,10.4
1/1/14,143,6.5,2.8,10.4
1/2/14,143,5.5,1.7,10.7
1/3/14,143,3.8,-1.7,10.8
1/4/14,143,4.3,-0.8,10
1/5/14,143,4.3,1.5,8.8
1/6/14,143,2.8,-1.5,9
1/7/14,143,3.4,-3,8.7
1/8/14,143,4.3,0.9,6.4
1/9/14,143,-2.7,-5.4,0.9
1/10/14,143,-1.5,-6.2,3.7
1/11/14,143,1.3,-2.9,5.8
1/12/14,143,1.6,-2.2,6.8
1/13/14,143,-1.5,-5.2,3.2
1/14/14,143,-0.2,-4.5,5.1
1/15/14,143,0.7,-3.2,5.8
1/16/14,143,2.2,-2.7,7.1
1/17/14,143,2.6,-1.6,7.7
1/18/14,143,1.5,-1.6,5.3
1/19/14,143,0.4,-5.4,6.3
1/20/14,143,2.8,0.3,7.6
1/21/14,143,-1.1,-3.4,1.7
1/22/14,143,-0.4,-4.7,5.2
1/23/14,143,1.5,-4.9,9.1
1/24/14,143,4.1,-3.4,12.1
1/25/14,143,6.3,2.9,10.2
1/26/14,143,3.3,-0.4,8.2
1/27/14,143,3.4,-3.7,11.4
1/28/14,143,5.8,1.5,12.5
1/29/14,143,5.4,-3.5,13
1/30/14,143,9.7,5.7,15.3
1/31/14,143,6.6,0.5,13.8
2/1/14,143,9.9,2.7,19.3
2/2/14,143,12.5,7.5,20.4
2/3/14,143,5.4,-3.1,11.1
2/4/14,143,-3.6,-7,1.2
2/5/14,143,-2.4,-6.1,2.6
2/6/14,143,0.2,-3.5,3.4
2/7/14,143,2.8,-0.8,6
2/8/14,143,4,2.4,7.1
2/9/14,143,2.8,1.5,6
2/10/14,143,2,-0.1,4.5
2/11/14,143,0.8,-3,4.8
2/12/14,143,1.8,-2.8,6.7
2/13/14,143,2.2,-1,4.5
2/14/14,143,3.1,2.1,4.5
2/15/14,143,4.2,-0.8,10.2
2/16/14,143,4.8,-2,12.7
2/17/14,143,5.5,3.2,9.6
2/18/14,143,3.3,0.9,6.7
2/19/14,143,2.5,0.2,6.2
2/20/14,143,4,-2,10.6
2/21/14,143,4,-0.7,10
2/22/14,143,4.8,-1.8,11.4
2/23/14,143,5.7,-0.6,12.5
2/24/14,143,7.2,0.6,14
2/25/14,143,9.1,2.2,15.6
2/26/14,143,7.3,4.2,10.4
2/27/14,143,11.7,7.9,18.2
2/28/14,143,9.4,7.2,11.5
3/1/14,143,9.3,7.7,11.6
3/2/14,143,8,4.4,12.6
3/3/14,143,6.2,0.1,12.8
3/4/14,143,6.9,0.4,11.4
3/5/14,143,5.5,1.6,10.1
3/6/14,143,3.5,-0.9,8.2
3/7/14,143,3.1,-1.1,7.6
3/8/14,143,4.9,0.3,9.9
3/9/14,143,4.4,1.1,8.8
3/10/14,143,4.8,-0.9,11.3
3/11/14,143,8.1,-0.3,16.9
3/12/14,143,7,4.3,8.7
3/13/14,143,4.5,2.3,7.3
3/14/14,143,5,0.9,9.1
3/15/14,143,8.6,0.1,16.4
3/16/14,143,12.8,6.6,20.9
3/17/14,143,14,5.4,22
3/18/14,143,16,9.5,23.1
3/19/14,143,10.4,8.7,14
3/20/14,143,7.4,3.6,12.9
3/21/14,143,6,2.4,10.6
3/22/14,143,9.8,0.5,18
3/23/14,143,13.4,4.9,20.9
3/24/14,143,13.8,5.6,20.6
3/25/14,143,15.3,12.6,19.6
3/26/14,143,14.7,12.1,18.4
3/27/14,143,16.4,10.6,24.3
3/28/14,143,17.8,9.6,26.4
3/29/14,143,15.5,13.5,17.4
3/30/14,143,14.4,10.7,20.1
3/31/14,143,14.2,7.7,21.5
4/1/14,143,16.4,8.9,24.4
4/2/14,143,17.3,9.6,25.5
4/3/14,143,14.3,7.5,21.1
4/4/14,143,9.2,4.7,14.2
4/5/14,143,9,4.6,15.5
4/6/14,143,10.2,4.8,15.9
4/7/14,143,14.4,6.9,22.6
4/8/14,143,16.1,9.7,22.8
4/9/14,143,17.5,8,25.3
4/10/14,143,14.8,10.4,21.3
4/11/14,143,12.5,9.2,16.3
4/12/14,143,12.5,9.8,16
4/13/14,143,13.9,9.5,20.1
4/14/14,143,15.7,5.6,25.4
4/15/14,143,19.6,10.7,27.7
4/16/14,143,20.8,16.4,27
4/17/14,143,16.7,12,24.2
4/18/14,143,13.1,11.2,16
4/19/14,143,12.5,10.3,16.8
4/20/14,143,15.4,10.3,21.7
4/21/14,143,17.6,11.1,24.7
4/22/14,143,17,11.9,23.7
4/23/14,143,18.3,9.6,26.1
4/24/14,143,19.1,11,27.1
4/25/14,143,20.3,11.9,27.9
4/26/14,143,19.3,12.3,25.2
4/27/14,143,17.5,13.7,21.1
4/28/14,143,14.2,12.9,15.3
4/29/14,143,14.7,13.9,15.5
4/30/14,143,15.1,13.4,19.7
5/1/14,143,19.4,13.5,26.1
5/2/14,143,21,13,28.8
5/3/14,143,17.2,11.8,23.3
5/4/14,143,15.4,10,21.6
5/5/14,143,13.8,8.9,19.1
5/6/14,143,15.3,8.5,21.4
5/7/14,143,17.3,9,25.5
5/8/14,143,18.9,14.6,25.3
5/9/14,143,17.9,12.4,25.9
5/10/14,143,17.9,10.2,25.4
5/11/14,143,19.7,12.3,27
5/12/14,143,21.1,16.8,25.7
5/13/14,143,23.7,14.8,30.7
5/14/14,143,20.2,17,23.2
5/15/14,143,21.4,16.3,26.9
5/16/14,143,22.7,15.9,28.9
5/17/14,143,22.5,16.1,29.4
5/18/14,143,22.4,14.8,30.4
5/19/14,143,23.4,15.5,30.6
5/20/14,143,20.9,18.8,23.9
5/21/14,143,22.1,16.5,28.1
5/22/14,143,21.8,15.9,31.3
5/23/14,143,21,17,25.9
5/24/14,143,24.5,18.1,32.2
5/25/14,143,22.4,19,27.8
5/26/14,143,22.7,18.9,28.5
5/27/14,143,24.6,15.3,32.6
5/28/14,143,22.3,18.6,30.8
5/29/14,143,26.8,16.4,35.6
5/30/14,143,28.6,20.2,36.3
5/31/14,143,29.5,21,37.4
6/1/14,143,27.6,23.1,32.8
6/2/14,143,22.8,17.7,26
6/3/14,143,20.4,17.7,23.1
6/4/14,143,21,19,23.3
6/5/14,143,20,18.7,22
6/6/14,143,22.1,17.9,27.5
6/7/14,143,21.3,15.4,29.6
6/8/14,143,21.1,18.8,26.5
6/9/14,143,21.4,19.1,25.6
6/10/14,143,21,19.1,23.6
6/11/14,143,21.4,18.3,26
6/12/14,143,18.7,16.8,22.4
6/13/14,143,22.6,17.9,28.8
6/14/14,143,25.1,18.2,32.1
6/15/14,143,25.9,20.2,32
6/16/14,143,26.7,21.7,32
6/17/14,143,23.9,21.3,26.9
6/18/14,143,24.5,19.6,30.4
6/19/14,143,25.9,18.9,32
6/20/14,143,23.2,20.4,27.9
6/21/14,143,21.3,19.9,23.9
6/22/14,143,21.9,18.3,26.3
6/23/14,143,21.6,18,27.9
6/24/14,143,22.9,18.2,28.7
6/25/14,143,24.9,19.7,30.8
6/26/14,143,26.3,21.2,33.2
6/27/14,143,27,20.8,33.4
6/28/14,143,27.1,22.5,32.5
6/29/14,143,25.7,21.7,31.1
6/30/14,143,25.5,21.4,32.5
7/1/14,143,26.5,21.7,34.7
7/2/14,143,25.1,21.3,29.9
7/3/14,143,22.1,20.1,24.3
7/4/14,143,24.6,21.1,30.1
7/5/14,143,23.9,20.6,28.4
7/6/14,143,21.6,21.1,24.3
7/7/14,143,23.6,20.4,27.8
7/8/14,143,24.8,22,28.9
7/9/14,143,27,23.9,31.6
7/10/14,143,30,25.2,35.9
7/11/14,143,29.8,25.8,34.4
7/12/14,143,27.4,22.9,32.5
7/13/14,143,25.5,22,30.3
7/14/14,143,28.8,23.9,34.2
7/15/14,143,26.1,24.2,29
7/16/14,143,27,22.2,32.8
7/17/14,143,24.9,22,28.1
7/18/14,143,24.2,22.5,27.8
7/19/14,143,27.7,22.8,33
7/20/14,143,29.1,25.3,33.8
7/21/14,143,29.4,23.9,35
7/22/14,143,29,25.1,33.5
7/23/14,143,29,25.5,33.6
7/24/14,143,30,25.8,37
7/25/14,143,31,27.5,35.2
7/26/14,143,29.8,25.2,32.9
7/27/14,143,26.1,22.1,33.3
7/28/14,143,25.8,20.6,32.1
7/29/14,143,27.2,21.3,31.7
7/30/14,143,30.1,24.6,36.3
7/31/14,143,28.8,24.6,37.5
8/1/14,143,28.3,24.4,33.9
8/2/14,143,27.5,23.8,31.3
8/3/14,143,25.9,24.6,28
